Title,City,Name,Skill
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Information Technology (IT)
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,PMP
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Computer Science
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Civil Engineering
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Management
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Construction
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Architecture
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Microsoft Office
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Software Development
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,AutoCAD
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Software Engineering
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Mechanical Engineering
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Technical Office
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,English
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Software
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Electrical Engineering
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Communication Skills
Technical Project Manager (ACS-CSS),Cairo,Oracle - Egypt,Computer Engineering
PHP Developer Internship - Remote,Giza,Elev8Assessments,PHP developer
PHP Developer Internship - Remote,Giza,Elev8Assessments,PHP
PHP Developer Internship - Remote,Giza,Elev8Assessments,Information Technology (IT)
Flutter Developer,Cairo,Horizon Agency,UI/UX
Flutter Developer,Cairo,Horizon Agency,Git
Flutter Developer,Cairo,Horizon Agency,RESTful
Flutter Developer,Cairo,Horizon Agency,Information Technology (IT)
Flutter Developer,Cairo,Horizon Agency,API
Flutter Developer,Cairo,Horizon Agency,Android
Flutter Developer,Cairo,Horizon Agency,flutter
Flutter Developer,Cairo,Horizon Agency,Software Development
Flutter Developer,Cairo,Horizon Agency,UI
Flutter Developer,Cairo,Horizon Agency,UX
Front End Developer,Cairo,Horizon Agency,CSS
Front End Developer,Cairo,Horizon Agency,HTML
Front End Developer,Cairo,Horizon Agency,Git
Front End Developer,Cairo,Horizon Agency,WordPress
Front End Developer,Cairo,Horizon Agency,Information Technology (IT)
Front End Developer,Cairo,Horizon Agency,PHP
Back End Developer (PHP),Cairo,Horizon Agency,RESTful API
Back End Developer (PHP),Cairo,Horizon Agency,Laravel
Back End Developer (PHP),Cairo,Horizon Agency,PHP
Back End Developer (PHP),Cairo,Horizon Agency,Git
Back End Developer (PHP),Cairo,Horizon Agency,SQL
Back End Developer (PHP),Cairo,Horizon Agency,Information Technology (IT)
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Computer Science
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Data Modeling
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,data quality
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Data Warehousing
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,SQL
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Modeling
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Erwin
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,data quality management
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,data profiling
Senior Data Architect/Modeler,Cairo,eT3 - Tomorrow Informati...,Data Architecture
Program Developer,Cairo,Carpet Land,developer
Program Developer,Cairo,Carpet Land,Computer Science
Program Developer,Cairo,Carpet Land,Programming
Program Developer,Cairo,Carpet Land,Software Development
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Angular
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Information Technology (IT)
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Software Development
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Computer Science
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Design
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Docker
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Engineering
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,English
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Git
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,HTML
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,MySQL
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,Agile
Technical Lead (Full-Stack\.Net Core & Angluar),Cairo,Link Datacenter,ASP.NET Core
Senior .NET Developer,Cairo,GET Group- Egypt,.Net
Senior .NET Developer,Cairo,GET Group- Egypt,Computer Science
Senior .NET Developer,Cairo,GET Group- Egypt,Information Technology (IT)
Senior .NET Developer,Cairo,GET Group- Egypt,Software Development
Senior .NET Developer,Cairo,GET Group- Egypt,Software Engineering
Senior .NET Developer,Cairo,GET Group- Egypt,Entity Framework
Senior .NET Developer,Cairo,GET Group- Egypt,SQL
Senior .NET Developer,Cairo,GET Group- Egypt,RESTful
Senior .NET Developer,Cairo,GET Group- Egypt,Redis
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Agile
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Angular
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Computer Science
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,CSS3
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Git
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,HTML
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Information Technology (IT)
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,JavaScript
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,MongoDB
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,MySQL
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,REST
Senior Full Stack Developer (.Net & Angular 14+),Cairo,Link Datacenter,Software Development
Presales Engineer,Cairo,Al Ahly Momkn for e-paym...,Information Technology (IT)
Presales Engineer,Cairo,Al Ahly Momkn for e-paym...,Presales
Software Tester,Cairo,Charisma Design,Information Technology (IT)
Software Tester,Cairo,Charisma Design,Quality Control
Software Tester,Cairo,Charisma Design,Quality Assurance
Software Tester,Cairo,Charisma Design,quality
Software Tester,Cairo,Charisma Design,Testing
Software Tester,Cairo,Charisma Design,Tester
Software Tester,Cairo,Charisma Design,Agile
Senior Odoo Implementer,Cairo,Premier Services and Rec...,Odoo Implementer
Senior Odoo Implementer,Cairo,Premier Services and Rec...,Odoo
SAP HCM Support Consultant,Cairo,LABS,English
SAP HCM Support Consultant,Cairo,LABS,Management
SAP HCM Support Consultant,Cairo,LABS,SAP
SAP HCM Support Consultant,Cairo,LABS,SAP Program
SAP HCM Support Consultant,Cairo,LABS,SAP HCM
SAP HCM Support Consultant,Cairo,LABS,SAP Human Capital Management
SAP HCM Support Consultant,Cairo,LABS,Support Services
SAP HCM Support Consultant,Cairo,LABS,Application Support
SAP HCM Support Consultant,Cairo,LABS,SuccessFactors
SAP HCM Support Consultant,Cairo,LABS,Payroll
SAP HCM Support Consultant,Cairo,LABS,HCM
SAP HCM Support Consultant,Cairo,LABS,Information Technology (IT)
SAP HCM Support Consultant,Cairo,LABS,Computer Science
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Business Development
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Sales
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Sales Skills
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Sales Target
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Marketing
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Information Technology (IT)
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Customer Service
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Microsoft Office
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Computer Science
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,English
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Communication Skills
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Customer Support
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Computer Skills
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Market Research
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Business Administration
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Engineering
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,SQL
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,BI
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Business
Specialist BI Developer - Team Lead,Cairo,Giza Arabia Systems,Customer Care
Business Analyst,Cairo,DXC.technology,Business Analysis
Business Analyst,Cairo,DXC.technology,Information Technology (IT)
Business Analyst,Cairo,DXC.technology,Computer Science
Business Analyst,Cairo,DXC.technology,Analysis
Business Analyst,Cairo,DXC.technology,Software Development
Business Analyst,Cairo,DXC.technology,Software
Business Analyst,Cairo,DXC.technology,Computer Engineering
Business Analyst,Cairo,DXC.technology,Engineering
Business Analyst,Cairo,DXC.technology,Business
Business Analyst,Cairo,DXC.technology,Agile
Business Analyst,Cairo,DXC.technology,Analyst
Business Analyst,Cairo,DXC.technology,Software Engineering
Business Analyst,Cairo,DXC.technology,Business Development
Business Analyst,Cairo,DXC.technology,Microsoft Office
Business Analyst,Cairo,DXC.technology,SQL
Business Analyst,Cairo,DXC.technology,Research
Business Analyst,Cairo,DXC.technology,System Analysis
Business Analyst,Cairo,DXC.technology,Business Analyst
Business Analyst,Cairo,DXC.technology,English
Business Analyst,Cairo,DXC.technology,Project Management
Senior Systems Engineer,Cairo,Giza Arabia Systems,Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Information Technology (IT)
Senior Systems Engineer,Cairo,Giza Arabia Systems,Computer Science
Senior Systems Engineer,Cairo,Giza Arabia Systems,Software Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Software Development
Senior Systems Engineer,Cairo,Giza Arabia Systems,Computer Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Electrical Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Mechanical Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Quality Control
Senior Systems Engineer,Cairo,Giza Arabia Systems,Civil Engineering
Senior Systems Engineer,Cairo,Giza Arabia Systems,Sales
Senior Systems Engineer,Cairo,Giza Arabia Systems,AutoCAD
Senior Systems Engineer,Cairo,Giza Arabia Systems,SQL
Senior Systems Engineer,Cairo,Giza Arabia Systems,Quality Assurance
Senior Systems Engineer,Cairo,Giza Arabia Systems,Software Testing
Senior Systems Engineer,Cairo,Giza Arabia Systems,Software
Senior Systems Engineer,Cairo,Giza Arabia Systems,Testing
Senior Systems Engineer,Cairo,Giza Arabia Systems,Microsoft Office
Senior Systems Engineer,Cairo,Giza Arabia Systems,Sales Skills
Senior Systems Engineer,Cairo,Giza Arabia Systems,Architecture
Group ICT Business Applications Section Head,Cairo,Decorative Glass And Ara...,Business Applications
Group ICT Business Applications Section Head,Cairo,Decorative Glass And Ara...,Odoo
Group ICT Business Applications Section Head,Cairo,Decorative Glass And Ara...,Odoo ERP
Group ICT Business Applications Section Head,Cairo,Decorative Glass And Ara...,Odoo Development
Senior Solution Architect - Billing,Cairo,IST Networks,Solution Architecture
Senior Solution Architect - Billing,Cairo,IST Networks,Software Development
Senior Solution Architect - Billing,Cairo,IST Networks,Ericsson Module
Senior Solution Architect - Billing,Cairo,IST Networks,BSCS
Senior Solution Architect - Billing,Cairo,IST Networks,Engineering
E2E Solution Architect,Cairo,IST Networks,E2E Solution Architect
E2E Solution Architect,Cairo,IST Networks,Development Background
E2E Solution Architect,Cairo,IST Networks,Business Analysis
Light Current Systems Site Engineer,Cairo,Anzma tech,Engineering
Light Current Systems Site Engineer,Cairo,Anzma tech,Electrical Engineering
Light Current Systems Site Engineer,Cairo,Anzma tech,Light Current
Light Current Systems Site Engineer,Cairo,Anzma tech,Access Control
Light Current Systems Site Engineer,Cairo,Anzma tech,CCTV
Light Current Systems Site Engineer,Cairo,Anzma tech,Communication
Light Current Systems Site Engineer,Cairo,Anzma tech,Fire Alarm
Light Current Systems Site Engineer,Cairo,Anzma tech,Low Current
Light Current Systems Site Engineer,Cairo,Anzma tech,low current systems
Light Current Systems Site Engineer,Cairo,Anzma tech,Electrical
Light Current Systems Site Engineer,Cairo,Anzma tech,communications
Light Current Systems Site Engineer,Cairo,Anzma tech,Computer Science
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Business CRM
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Business Solution Architect
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Testing
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Deployment
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Architecture
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Design
Sr. Solution Architect - Business CRM,Cairo,IST Networks,Software Implementation
Solution Architect - AI,Cairo,IST Networks,Development Background
Solution Architect - AI,Cairo,IST Networks,AI
Solution Architect - AI,Cairo,IST Networks,Solution Architect
Senior Developer - Full Stack,Cairo,IST Networks,Senior Developer
Senior Developer - Full Stack,Cairo,IST Networks,Java
Senior Developer - Full Stack,Cairo,IST Networks,Java Development
Senior Developer - Full Stack,Cairo,IST Networks,Front End
Senior Developer - Full Stack,Cairo,IST Networks,Backend
Senior Developer - Full Stack,Cairo,IST Networks,Full Stack Development
Senior Developer - Full Stack,Cairo,IST Networks,Software Development
Senior Developer - Full Stack,Cairo,IST Networks,Java Software Development
Odoo Functional Consultant,Cairo,Superior Business Soluti...,Odoo ERP
Odoo Functional Consultant,Cairo,Superior Business Soluti...,Point of sales
Odoo Functional Consultant,Cairo,Superior Business Soluti...,Accounting
Odoo Functional Consultant,Cairo,Superior Business Soluti...,Construction
Software Tester,Cairo,Horizon Agency,WordPress
Software Tester,Cairo,Horizon Agency,Information Technology (IT)
Software Tester,Cairo,Horizon Agency,Software Testing
Software Tester,Cairo,Horizon Agency,Git
Business Analyst,Cairo,DX Republic,Analysis
Business Analyst,Cairo,DX Republic,analytical
Business Analyst,Cairo,DX Republic,Business Analysis
Business Analyst,Cairo,DX Republic,Computer Engineering
Business Analyst,Cairo,DX Republic,Communication skills
Business Analyst,Cairo,DX Republic,Business Analyst
Business Analyst,Cairo,DX Republic,Computer Science
Senior Hardware support,Cairo,As-Salam International H...,Information Technology (IT)
Senior Hardware support,Cairo,As-Salam International H...,CCNA
Senior Hardware support,Cairo,As-Salam International H...,Hardware
Senior Hardware support,Cairo,As-Salam International H...,Customer Care
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,.Net
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,ASP.Net
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,Computer Science
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,CSS
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,Information Technology (IT)
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,JavaScript
Senior Full Stack Developer (.Net Core - MVC),Cairo,Dynamicslink,jQuery
